"GIS key",Species,Behavior,Count
CAC19950113F244,LHSP,1,1
CAC19950114F249,LHSP,1,1
CAC19950114F255,CODO,4,10
CAC19950114F256,LHSP,4,1
CAC19950114F259,UNJA,1,1
CAC19950114F259,CODO,4,7
CAC19950114F260,LHSP,1,1
CAC19950114F260,BFAL,4,1
CAC19950114F264,BFAL,4,1
CAC19950114F265,CAAU,2,1
CAC19950114F266,CAAU,2,3
CAC19950114F267,CAAU,2,2
CAC19950114F268,CAAU,2,1
CAC19950114F269,LHSP,2,1
CAC19950114F270,BFAL,4,3
CAC19950114F270,CODO,4,18
CAC19950114F271,BFAL,4,1
CAC19950114F273,BFAL,4,1
CAC19950114F274,CAAU,2,2
CAC19950114F274,RTTR,2,1
CAC19950114F275,CAAU,2,4
CAC19950114F275,RTTR,2,1
CAC19950114F278,LHSP,1,1
CAC19950114F280,CAAU,2,5
CAC19950114F281,CAAU,2,3
CAC19950114F282,CAAU,2,1
CAC19950114F283,LHSP,1,1
CAC19950114F283,CODO,4,5
CAC19950114F285,CAAU,1,2
CAC19950114F289,LHSP,1,1
CAC19950114F308,CODO,4,6
CAC19950114F310,CAAU,2,1
CAC19950114F312,REPH,1,1
CAC19950114F312,LAAL,4,1
CAC19950115F290,BFAL,4,2
CAC19950115F297,UNPH,2,1
CAC19950115F301,LHSP,1,1
CAC19950115F301,REPH,1,2
CAC19950115F301,CAAU,2,1
CAC19950116F315,CAAU,2,1
CAC19950116F316,UNGU,1,1
CAC19950116F317,RHAU,2,1
CAC19950116F321,CAAU,2,1
CAC19950116F322,REPH,1,1
CAC19950116F322,BFAL,4,1
CAC19950116F326,CASL,4,1
CAC19950116F327,CAGU,1,2
CAC19950116F327,RHAU,2,3
CAC19950116F328,CAGU,1,1
CAC19950116F329,CAAU,2,1
CAC19950116F330,CAAU,1,2
CAC19950116F330,UNPH,1,1
CAC19950116F330,REPH,2,1
CAC19950116F331,REPH,2,1
CAC19950116F331,UNPH,2,1
CAC19950116F332,RNPH,2,2
CAC19950116F332,RIDO,4,4
CAC19950116F332,WEGU,4,1
CAC19950116F333,UNGU,1,1
CAC19950116F333,REPH,2,1
CAC19950117F337,BRPE,1,1
CAC19950117F337,UNGU,1,3
CAC19950117F337,CAGU,4,3
CAC19950117F338,WEGU,1,2
CAC19950117F338,CAGU,4,1
CAC19950117F339,WEGU,1,1
CAC19950117F340,CAGU,1,1
CAC19950117F340,UNPH,1,1
CAC19950117F341,CAGU,1,2
CAC19950117F341,RNPH,1,3
CAC19950117F341,WEGU,1,2
CAC19950117F342,CAGU,1,4
CAC19950117F342,UNPH,1,4
CAC19950117F342,WEGU,1,1
CAC19950117F343,CAGU,1,1
CAC19950117F344,CAGU,1,1
CAC19950117F345,UNGU,1,1
CAC19950117F346,WEGU,1,1
CAC19950117F347,CAGU,1,1
CAC19950117F347,UNGU,1,1
CAC19950117F347,WEGU,1,1
CAC19950117F347,WEGU,4,1
CAC19950117F348,CAGU,1,3
CAC19950117F348,WEGU,1,3
CAC19950117F348,WEGU,2,4
CAC19950117F349,CAGU,1,1
CAC19950117F349,GRWH,2,2
CAC19950117F349,CODO,5,450
CAC19950117F350,HERG,1,1
CAC19950117F350,REPH,1,4
CAC19950117F350,UNGU,1,2
CAC19950117F350,WEGU,2,6
CAC19950117F351,CAAU,1,1
CAC19950117F351,CAGU,1,2
CAC19950117F351,UNGU,1,1
CAC19950117F351,WEGU,1,1
CAC19950117F351,CAGU,2,1
CAC19950117F351,CASL,2,1
CAC19950117F351,WEGU,2,1
CAC19950117F351,WEGU,4,1
CAC19950117F352,PECO,1,1
CAC19950117F352,SOSH,1,1
CAC19950117F352,WEGU,1,2
CAC19950117F353,CAGU,1,1
CAC19950117F353,UNGU,1,1
CAC19950117F354,CAGU,1,1
CAC19950117F354,UNBI,1,1
CAC19950117F354,WEGU,1,1
CAC19950117F356,CAGU,1,2
CAC19950117F356,WEGU,1,1
CAC19950117F356,UNBA,2,2
CAC19950117F357,CAGU,1,3
CAC19950117F357,UNGU,1,2
CAC19950117F358,CAAU,1,1
CAC19950117F358,CAGU,1,1
CAC19950117F358,UNJA,1,1
CAC19950117F360,UNGU,1,1
CAC19950117F360,WEGU,1,2
CAC19950117F360,WEGU,2,1
CAC19950117F361,CAGU,1,1
CAC19950117F361,POJA,1,1
CAC19950117F361,WEGU,1,1
CAC19950117F361,CAGU,4,1
CAC19950117F362,BFAL,2,1
CAC19950117F363,BVSH,1,1
CAC19950117F363,BFAL,4,1
CAC19950117F364,BVSH,1,1
CAC19950117F364,CAAU,1,1
CAC19950117F364,REPH,1,1
CAC19950117F364,UNCE,2,1
CAC19950117F364,CAGU,4,1
CAC19950117F365,BVSH,1,2
CAC19950118F366,UNCE,2,1
CAC19950118F367,LHSP,1,1
CAC19950118F367,CAGU,4,1
CAC19950118F368,LHSP,1,1
CAC19950118F368,BFAL,4,1
CAC19950118F370,CAGU,1,1
CAC19950118F370,UNGU,1,2
CAC19950118F373,CAGU,4,2
CAC19950118F378,RNPH,1,1
CAC19950118F379,UNMU,1,1
CAC19950118F379,UNPH,1,1
CAC19950118F380,LAAL,1,1
CAC19950118F380,CAAU,2,1
CAC19950118F380,CAGU,2,1
CAC19950118F380,LAAL,2,1
CAC19950118F381,LHSP,1,1
CAC19950118F381,BOGU,2,1
CAC19950118F381,BULS,2,2
CAC19950118F381,CAGU,2,1
CAC19950118F381,LHSP,2,1
CAC19950118F382,LHSP,1,1
CAC19950118F383,LHSP,1,1
CAC19950118F383,UNGU,1,1
CAC19950118F385,BULS,1,1
CAC19950118F385,LHSP,1,1
CAC19950118F385,RNPH,1,1
CAC19950118F386,LHSP,1,2
CAC19950118F387,BFAL,4,1
CAC19950118F388,UNGU,1,1
CAC19950118F389,LHSP,1,2
CAC19950118F390,BOGU,4,1
CAC19950118F391,LHSP,1,1
CAC19950118F391,UNAL,1,1
CAC19950118F392,LAAL,4,1
CAC19950118F394,CAAU,1,1
CAC19950118F394,LHSP,1,1
CAC19950118F394,CAAU,2,1
CAC19950118F397,CAAU,2,1
CAC19950118F398,LHSP,1,1
CAC19950118F398,RHAU,2,1
CAC19950118F398,LHSP,5,4
CAC19950118F399,LHSP,1,2
CAC19950118F399,CAAU,2,3
CAC19950118F400,LHSP,1,1
CAC19950118F401,CAAU,2,1
CAC19950118F402,LHSP,1,2
CAC19950118F403,LHSP,1,4
CAC19950118F403,LHSP,5,1
CAC19950119F405,BFAL,4,1
CAC19950119F407,BFAL,4,1
CAC19950119F408,LHSP,5,1
CAC19950119F410,LAAL,4,1
CAC19950119F412,LHSP,1,2
CAC19950119F412,CAAU,2,5
CAC19950119F414,CAAU,2,1
CAC19950119F418,BULS,1,3
CAC19950119F420,RHAU,1,1
CAC19950119F421,LAAL,2,6
CAC19950119F421,CAGU,5,3
CAC19950119F422,BLKI,1,1
CAC19950119F423,LHSP,1,1
CAC19950119F423,WEGU,4,1
CAC19950119F425,BLKI,1,1
CAC19950119F425,CAGU,4,1
CAC19950119F425,CODO,4,65
CAC19950119F425,CASL,6,1
CAC19950119F426,LHSP,5,1
CAC19950119F427,LHSP,1,3
CAC19950119F427,LHSP,5,3
CAC19950119F428,LHSP,1,1
CAC19950119F430,RNPH,2,5
CAC19950119F433,LAAL,2,1
CAC19950119F433,RNPH,2,3
CAC19950119F433,UNPH,2,1
CAC19950119F433,BFAL,4,1
CAC19950119F434,WEGU,1,1
CAC19950119F436,RNPH,1,1
CAC19950119F437,REPH,1,1
CAC19950119F439,CAAU,1,1
CAC19950119F440,CAAU,1,1
CAC19950119F445,BULS,1,1
CAC19950119F445,WEGU,4,1
CAC19950119F446,DAPO,2,3
CAC19950120F448,WEGU,1,1
CAC19950120F448,UNGU,2,1
CAC19950120F448,WEGU,4,1
CAC19950120F449,BVSH,1,2
CAC19950120F449,SOSH,1,1
CAC19950120F449,UNJA,1,1
CAC19950120F449,BFAL,2,1
CAC19950120F449,CAAU,2,3
CAC19950120F449,NOFU,2,1
CAC19950120F449,UNGU,2,1
CAC19950120F449,WEGU,4,2
CAC19950120F449,LHSP,5,4
CAC19950120F450,BLKI,1,2
CAC19950120F450,CAGU,4,1
CAC19950120F451,UNCE,1,3
CAC19950120F451,LAAL,4,1
CAC19950120F451,WEGU,4,1
CAC19950120F452,NOFU,1,1
CAC19950120F452,LAAL,3,1
CAC19950120F453,BLKI,1,1
CAC19950120F453,NOFU,1,1
CAC19950120F453,WEGU,1,1
CAC19950120F454,BVSH,4,1
CAC19950120F455,CAAU,2,1
CAC19950120F455,RHAU,2,2
CAC19950120F455,BFAL,4,2
CAC19950120F455,CAGU,4,1
CAC19950120F456,LAAL,4,1
CAC19950120F457,BLKI,1,1
CAC19950120F457,RHAU,2,1
CAC19950120F458,BLKI,1,1
CAC19950120F459,UNSH,1,1
CAC19950120F460,CAAU,2,1
CAC19950120F461,CASL,2,1
CAC19950120F462,BLKI,1,1
CAC19950120F462,CAAU,1,1
CAC19950120F462,UNPE,1,1
CAC19950120F462,CAAU,2,1
CAC19950120F463,RHAU,2,1
CAC19950120F464,LHSP,1,1
CAC19950120F464,NOFU,1,2
CAC19950120F464,UNBI,1,1
CAC19950120F465,CAGU,4,1
CAC19950120F465,SOSH,4,1
CAC19950120F466,LHSP,1,1
CAC19950120F466,CAAU,2,2
CAC19950120F467,LHSP,1,1
CAC19950120F467,CAAU,2,1
CAC19950120F467,NOFU,2,2
CAC19950120F467,BLKI,3,1
CAC19950120F469,HERG,1,1
CAC19950120F469,REPH,1,2
CAC19950120F469,WEGU,1,1
CAC19950120F469,BRPE,2,1
CAC19950120F469,BRPE,4,1
CAC19950120F469,CAGU,4,5
CAC19950120F469,WEGU,4,2
CAC19950120F470,CAGU,1,1
CAC19950120F470,REPH,2,2
CAC19950120F470,UNJA,2,1
CAC19950120F470,BRPE,4,1
CAC19950120F470,WEGU,4,1
CAC19950120F471,BRPE,1,4
CAC19950120F471,REPH,1,3
CAC19950120F471,BRPE,2,3
CAC19950120F471,REPH,2,1
CAC19950120F471,GRWH,5,1
CAC19950120F471,GRWH,7,1
CAC19950120F472,BRPE,1,3
CAC19950120F472,REPH,1,1
CAC19950120F472,UNPH,1,8
CAC19950120F472,REPH,2,1
CAC19950120F472,UNGU,4,1
CAC19950120F472,GRWH,5,1
CAC19950120F473,CAGU,1,1
CAC19950407F474,WEGU,4,1
CAC19950407F476,UNPH,1,1
CAC19950407F476,WEGU,4,1
CAC19950407F480,WEGU,4,1
CAC19950407F483,WEGU,1,1
CAC19950407F488,WEGU,4,1
CAC19950407F490,REPH,1,1
CAC19950407F495,BFAL,1,1
CAC19950407F500,REPH,1,1
CAC19950407F500,REPH,2,1
CAC19950407F504,UNDO,2,4
CAC19950408F513,REPH,1,4
CAC19950408F517,UNCE,2,1
CAC19950408F519,CASL,2,1
CAC19950408F520,UNTU,2,1
CAC19950408F521,LHSP,1,1
CAC19950408F521,CODO,4,3
CAC19950408F522,CODO,4,4
CAC19950408F523,LHSP,1,1
CAC19950408F523,BFAL,4,1
CAC19950408F527,BFAL,4,1
CAC19950408F532,UNSH,1,1
CAC19950408F545,LAAL,1,1
CAC19950408F547,CODO,4,9
CAC19950409F559,BFAL,4,1
CAC19950409F567,COPE,1,1
CAC19950409F571,CODO,2,4
CAC19950409F573,UNPE,1,1
CAC19950409F573,BFAL,4,1
CAC19950409F574,COPE,1,1
CAC19950409F585,LHSP,1,1
CAC19950409F587,COPE,1,1
CAC19950409F589,MUPE,1,1
CAC19950409F593,MOPE,1,1
CAC19950410F599,COPE,1,1
CAC19950410F605,COPE,1,1
CAC19950410F609,BFAL,4,1
CAC19950410F617,LHSP,1,1
CAC19950410F617,CODO,2,2
CAC19950410F617,CODO,4,1
CAC19950410F621,CODO,4,7
CAC19950410F623,SOSH,1,1
CAC19950410F624,LHSP,1,1
CAC19950410F625,SOSH,1,1
CAC19950410F627,REPH,1,1
CAC19950410F628,COPE,1,1
CAC19950410F628,REPH,1,1
CAC19950411F633,REPH,2,1
CAC19950411F634,LHSP,1,1
CAC19950411F634,LHSP,2,1
CAC19950411F639,REPH,1,1
CAC19950411F640,UNSH,1,1
CAC19950411F645,STPE,1,1
CAC19950411F648,REPH,1,2
CAC19950411F650,BFAL,4,1
CAC19950411F650,CASL,6,1
CAC19950411F653,REPH,1,1
CAC19950411F654,CASL,2,1
CAC19950411F656,CASL,2,2
CAC19950411F657,REPH,1,1
CAC19950411F658,REPH,1,1
CAC19950411F658,UNPH,1,1
CAC19950411F661,REPH,1,2
CAC19950411F661,CASL,2,1
CAC19950411F664,REPH,1,2
CAC19950411F666,REPH,1,2
CAC19950411F666,CODO,4,6
CAC19950411F668,REPH,1,1
CAC19950411F668,REPH,2,1
CAC19950411F670,COPE,1,1
CAC19950411F670,REPH,1,1
CAC19950411F672,WEGU,1,1
CAC19950411F673,REPH,1,5
CAC19950411F673,WEGU,2,2
CAC19950411F674,REPH,1,2
CAC19950411F675,PFSH,1,1
CAC19950411F675,CODO,2,2
CAC19950411F676,BFAL,1,1
CAC19950411F676,RIDO,2,2
CAC19950412F679,COLO,1,1
CAC19950412F679,UNJA,1,1
CAC19950412F680,BRPE,1,1
CAC19950412F680,COLO,1,9
CAC19950412F680,UNGU,1,1
CAC19950412F680,UNTE,1,1
CAC19950412F681,UNGU,1,6
CAC19950412F681,WEGU,1,2
CAC19950412F681,RHAU,2,2
CAC19950412F682,BVSH,1,1
CAC19950412F682,SOSH,1,2
CAC19950412F682,CAAU,2,3
CAC19950412F682,CASL,2,1
CAC19950412F682,RHAU,2,2
CAC19950412F682,UNPH,2,2
CAC19950412F683,BVSH,1,2
CAC19950412F683,SOSH,1,1
CAC19950412F683,UNGU,1,1
CAC19950412F683,CAAU,2,1
CAC19950412F683,UNPH,2,3
CAC19950412F683,WEGU,2,1
CAC19950412F684,BVSH,1,1
CAC19950412F684,COLO,1,9
CAC19950412F684,UNPH,1,16
CAC19950412F684,UNTE,1,3
CAC19950412F685,UNAU,1,1
CAC19950412F685,UNGU,1,1
CAC19950412F685,UNSH,1,3
CAC19950412F685,WEGU,1,1
CAC19950412F685,BRPE,2,1
CAC19950412F686,BRPE,1,1
CAC19950412F686,RNPH,1,18
CAC19950412F686,UNLO,1,28
CAC19950412F687,UNLO,1,12
CAC19950412F687,UNGR,2,1
CAC19950412F688,CAGU,1,1
CAC19950412F688,RNPH,1,40
CAC19950412F688,RNPH,2,3
CAC19950412F690,RHAU,1,1
CAC19950412F690,RNPH,1,1
CAC19950412F690,WEGU,1,1
CAC19950412F690,CASL,2,2
CAC19950412F690,DCCO,2,2
CAC19950412F690,RNPH,2,36
CAC19950412F690,ROYT,2,6
CAC19950412F691,CASL,3,1
CAC19950412F691,CAGU,4,1
CAC19950412F692,CAGU,1,1
CAC19950412F692,UNGU,1,1
CAC19950412F692,CASL,2,1
CAC19950412F692,CODO,2,20
CAC19950412F693,UNSH,1,1
CAC19950412F693,HAPO,2,19
CAC19950412F695,RTLO,1,1
CAC19950412F695,WEGU,1,1
CAC19950412F696,WEGU,1,1
CAC19950412F696,RNPH,2,2
CAC19950412F696,WEGU,4,1
CAC19950412F697,WEGU,4,1
CAC19950412F698,UNGU,1,1
CAC19950412F699,WEGU,1,1
CAC19950412F700,WEGU,2,1
CAC19950412F701,CAGU,1,1
CAC19950412F701,ROYT,1,4
CAC19950412F701,UNTE,1,3
CAC19950412F701,WEGU,1,1
CAC19950412F701,CAGU,2,1
CAC19950412F701,WEGU,2,1
CAC19950412F702,BVSH,1,1
CAC19950412F702,CAGU,1,1
CAC19950412F702,UNGU,1,1
CAC19950412F702,UNTE,1,1
CAC19950412F702,PECO,2,1
CAC19950412F703,BVSH,1,1
CAC19950412F703,CAGU,1,1
CAC19950412F703,POJA,1,1
CAC19950412F703,WEGU,1,3
CAC19950412F704,ROYT,1,2
CAC19950412F704,CAGU,2,1
CAC19950412F705,WEGU,1,1
CAC19950412F706,BRPE,1,1
CAC19950412F707,CAGU,1,1
CAC19950412F707,WEGU,1,2
CAC19950412F708,BRAN,1,8
CAC19950412F708,CAGU,1,1
CAC19950412F709,UNGU,1,1
CAC19950412F709,RNPH,2,10
CAC19950412F710,POJA,1,1
CAC19950412F710,ROYT,1,1
CAC19950412F710,BOGU,2,6
CAC19950412F711,WEGU,1,1
CAC19950412F712,RNPH,1,13
CAC19950412F712,WEGU,1,1
CAC19950412F712,CAGU,4,1
CAC19950412F713,RNPH,1,25
CAC19950412F713,WEGU,1,1
CAC19950412F713,ROYT,3,1
CAC19950412F713,ROYT,5,1
CAC19950412F714,HERG,1,1
CAC19950412F715,COLO,1,1
CAC19950412F715,FRGU,1,1
CAC19950412F716,BRPE,1,1
CAC19950412F716,COLO,1,3
CAC19950412F716,REPH,1,1
CAC19950412F716,WEGU,1,1
CAC19950412F716,RNPH,2,4
CAC19950412F717,BVSH,1,1
CAC19950412F717,CAGU,1,1
CAC19950412F717,POJA,1,1
CAC19950412F717,WEGU,1,4
CAC19950412F717,WEGU,2,1
CAC19950412F718,WEGU,1,1
CAC19950412F718,WEGU,5,2
CAC19950412F719,CAGU,1,2
CAC19950412F719,WEGU,1,1
CAC19950412F720,RNPH,1,2
CAC19950412F720,RNPH,2,66
CAC19950413F721,WEGU,4,1
CAC19950413F722,WEGU,1,1
CAC19950413F722,WEGU,4,1
CAC19950413F723,RNPH,1,1
CAC19950413F723,WEGU,1,6
CAC19950413F724,BVSH,1,1
CAC19950413F724,WEGU,1,1
CAC19950413F725,WEGU,1,1
CAC19950413F726,REPH,2,1
CAC19950413F727,WEGU,1,2
CAC19950413F729,WEGU,2,1
CAC19950413F730,WEGU,1,1
CAC19950413F731,SOSH,1,1
CAC19950413F731,WEGU,1,3
CAC19950413F731,UNPH,2,3
CAC19950413F731,WEGU,2,2
CAC19950413F732,WEGU,1,1
CAC19950413F732,WEGU,5,1
CAC19950413F733,WEGU,4,1
CAC19950413F735,SOSH,1,1
CAC19950413F735,WEGU,1,1
CAC19950413F735,CASL,2,2
CAC19950413F736,RNPH,1,1
CAC19950413F736,WEGU,1,1
CAC19950413F737,BLKI,1,3
CAC19950413F737,PAJA,1,1
CAC19950413F737,WEGU,1,1
CAC19950413F738,WEGU,4,1
CAC19950413F739,SOSH,1,1
CAC19950413F742,CASL,2,1
CAC19950413F745,SOSH,1,1
CAC19950413F752,UNSH,1,1
CAC19950413F752,CBWH,2,3
CAC19950414F753,BFAL,1,1
CAC19950414F763,BFAL,4,1
CAC19950414F763,LHSP,5,1
CAC19950414F767,BFAL,4,1
CAC19950414F768,SOSH,1,1
CAC19950414F772,UNPE,1,1
CAC19950414F774,BFAL,1,1
CAC19950414F774,COPE,1,1
CAC19950414F776,CODO,2,1
CAC19950414F777,SOSH,1,1
CAC19950414F778,CODO,2,3
CAC19950414F779,COPE,1,1
CAC19950414F779,BFAL,4,1
CAC19950414F781,COPE,1,1
CAC19950415F785,SOSH,1,1
CAC19950415F790,COPE,1,1
CAC19950415F791,BFAL,4,1
CAC19950415F793,COPE,1,1
CAC19950415F794,COPE,1,2
CAC19950415F795,COPE,1,1
CAC19950415F796,LAAL,1,1
CAC19950415F799,SOSH,1,1
CAC19950415F806,COPE,1,2
CAC19950415F808,BFAL,4,1
CAC19950415F809,COPE,1,1
CAC19950415F812,BFAL,4,1
CAC19950415F819,BFAL,1,1
CAC19950415F819,COPE,1,2
CAC19950415F820,REPH,5,1
CAC19950415F821,BFAL,4,1
CAC19950416F832,BFAL,4,3
CAC19950416F834,LAAL,1,1
CAC19950416F841,PIWH,2,7
CAC19950416F843,BFAL,4,1
CAC19950416F844,BFAL,4,1
CAC19950416F854,BFAL,4,1
CAC19950416F856,BFAL,4,1
CAC19950416F858,LHSP,1,1
CAC19950416F858,BFAL,4,1
CAC19950416F860,CASL,2,1
CAC19950416F867,SOSH,1,1
CAC19950416F870,LHSP,1,1
CAC19950416F870,RIDO,2,9
CAC19950416F874,SOSH,1,1
CAC19950416F874,LAAL,4,1
CAC19950416F879,SOSH,1,1
CAC19950416F881,BFAL,4,4
CAC19950416F882,LHSP,1,1
CAC19950416F883,LHSP,1,1
CAC19950417F885,RNPH,1,1
CAC19950417F885,UNGU,1,1
CAC19950417F885,WEGU,1,1
CAC19950417F885,RNPH,2,17
CAC19950417F885,FRGU,3,2
CAC19950417F885,RHAU,3,1
CAC19950417F885,RNPH,5,2
CAC19950417F886,RNPH,1,15
CAC19950417F886,RNPH,2,14
CAC19950417F887,CAGU,1,1
CAC19950417F887,FRGU,1,1
CAC19950417F887,RNPH,1,1
CAC19950417F887,WEGU,1,2
CAC19950417F888,BRPE,1,1
CAC19950417F888,RNPH,1,13
CAC19950417F888,SOSH,1,1
CAC19950417F888,UNGU,1,1
CAC19950417F888,WEGU,1,2
CAC19950417F889,RNPH,1,17
CAC19950417F889,WEGU,1,4
CAC19950417F890,BRPE,1,2
CAC19950417F890,WEGU,1,2
CAC19950417F890,BRPE,4,1
CAC19950417F891,CAGU,1,1
CAC19950417F891,COLO,1,2
CAC19950417F891,FRGU,1,1
CAC19950417F891,RNPH,1,1
CAC19950417F891,UNPH,1,1
CAC19950417F891,BRPE,2,2
CAC19950417F891,FRGU,2,3
CAC19950417F891,WEGU,2,5
CAC19950417F891,WEGU,5,5
CAC19950417F892,GRWH,2,1
CAC19950417F893,COLO,1,35
CAC19950417F894,COLO,1,1
CAC19950417F894,REPH,1,1
CAC19950417F895,COLO,1,9
CAC19950417F895,UNPH,1,1
CAC19950417F897,BRPE,1,1
CAC19950417F897,COLO,1,1
CAC19950417F897,HUWH,2,3
CAC19950417F897,HUWH,2,2
CAC19950417F899,CAGU,1,1
CAC19950417F899,RNPH,2,88
CAC19950417F900,RNPH,1,1
CAC19950417F900,CASL,2,2
CAC19950417F900,RNPH,2,4
CAC19950417F901,CAGU,1,1
CAC19950417F901,COLO,1,3
CAC19950417F901,PFSH,1,1
CAC19950417F901,UNBI,1,1
CAC19950417F901,CAGU,4,1
CAC19950417F902,CAGU,4,1
CAC19950417F903,REPH,1,1
CAC19950417F903,RNPH,1,1
CAC19950417F904,UNSP,1,1
CAC19950417F905,BVSH,1,1
CAC19950417F905,SOSH,1,1
CAC19950417F905,CASL,2,1
CAC19950417F906,RNPH,1,12
CAC19950417F906,UNSP,1,1
CAC19950417F907,RNPH,1,12
CAC19950417F907,SOSH,1,1
CAC19950417F907,UNSP,1,7
CAC19950417F908,RNPH,1,52
CAC19950417F908,SOSH,1,2
CAC19950417F908,UNAU,1,2
CAC19950417F908,UNSP,1,3
CAC19950417F909,COLO,1,1
CAC19950417F909,FRGU,1,1
CAC19950417F909,RNPH,1,38
CAC19950417F909,UNSP,1,3
CAC19950417F910,RNPH,1,5
CAC19950417F910,UNSP,1,1
CAC19950417F910,RNPH,2,197
CAC19950417F911,COLO,1,1
CAC19950417F911,RNPH,1,142
CAC19950417F911,RNPH,2,365
CAC19950417F912,COLO,1,14
CAC19950417F912,RNPH,1,5
CAC19950417F913,LHSP,1,1
CAC19950417F913,POJA,1,1
CAC19950417F913,UNSP,1,1
CAC19950417F914,COLO,1,3
CAC19950417F914,FRGU,1,1
CAC19950417F914,RNPH,1,11
CAC19950417F914,UNSP,1,1
CAC19950417F914,WEGU,1,4
CAC19950417F914,RNPH,2,53
CAC19950417F915,RNPH,1,21
CAC19950417F915,UNPE,1,1
CAC19950417F915,UNPH,1,2
CAC19950417F916,CAAU,1,2
CAC19950417F916,RNPH,1,9
CAC19950417F916,UNCO,1,1
CAC19950417F916,RNPH,2,6
CAC19950417F917,RNPH,1,8
CAC19950417F917,WEGU,1,1
CAC19950417F918,RNPH,1,5
CAC19950417F918,UNSH,1,1
CAC19950417F918,UNSP,1,1
CAC19950417F921,BVSH,1,2
CAC19950417F921,COLO,1,6
CAC19950417F922,COLO,1,11
CAC19950417F922,RNPH,1,4
CAC19950417F922,UNCO,1,2
CAC19950417F922,WEGU,1,1
CAC19950417F922,RNPH,2,29
CAC19950417F923,CAAU,1,1
CAC19950417F923,CAGU,1,1
CAC19950417F923,COLO,1,2
CAC19950417F923,RNPH,1,4
CAC19950417F923,CAAU,2,1
CAC19950417F923,RNPH,2,20
CAC19950417F924,CAAU,2,1
CAC19950418F926,BFAL,4,1
CAC19950418F927,RNPH,2,5
CAC19950418F927,BFAL,4,1
CAC19950418F928,RNPH,1,2
CAC19950418F929,BLKI,1,2
CAC19950418F929,RNPH,1,1
CAC19950418F929,RNPH,2,1
CAC19950418F930,RNPH,1,1
CAC19950418F931,RNPH,1,2
CAC19950418F931,BFAL,4,1
CAC19950418F932,SOSH,1,1
CAC19950418F932,UNPH,1,1
CAC19950418F932,UNSP,1,1
CAC19950418F932,BFAL,4,1
CAC19950418F933,RNPH,1,1
CAC19950418F933,SOSH,1,1
CAC19950418F933,BFAL,4,2
CAC19950418F934,NOFU,1,1
CAC19950418F934,RNPH,1,1
CAC19950418F935,RNPH,1,2
CAC19950418F938,SOSH,1,1
CAC19950418F939,SOSH,1,1
CAC19950418F950,UNSH,1,1
CAC19950418F956,BFAL,4,1
CAC19950418F957,BFAL,4,1
CAC19950418F960,REPH,1,1
CAC19950418F964,BFAL,4,1
CAC19950418F966,SOSH,1,1
CAC19950418F970,LHSP,1,1
CAC19950418F970,BFAL,4,1
CAC19950418F970,LAAL,4,1
CAC19950418F973,BFAL,4,1
CAC19950419F976,BFAL,4,1
CAC19950419F977,SOSH,1,1
CAC19950419F978,LHSP,1,1
CAC19950419F988,UNPH,1,1
CAC19950419F991,LAAL,4,1
CAC19950420F1000,CASL,2,1
CAC19950420F1002,BFAL,4,1
CAC19950420F1004,FTSP,1,1
CAC19950420F1004,UNPH,1,1
CAC19950420F1005,SOSH,1,1
CAC19950420F1007,SOSH,1,1
CAC19950420F1009,FTSP,1,1
CAC19950420F1010,FTSP,1,1
CAC19950420F1010,NOFU,1,1
CAC19950420F1011,NOFU,1,1
CAC19950420F1012,FTSP,1,1
CAC19950420F1012,UNSP,1,1
CAC19950420F1012,CASL,2,1
CAC19950420F1014,CASL,2,1
CAC19950420F1015,SOSH,1,1
CAC19950420F1017,FTSP,1,1
CAC19950420F1017,RNPH,1,1
CAC19950420F1017,SOSH,1,1
CAC19950420F1018,NOFU,1,1
CAC19950420F1018,RNPH,1,1
CAC19950420F1019,SOSH,1,4
CAC19950420F1020,NOFU,1,1
CAC19950420F1021,NOFU,1,1
CAC19950420F1021,RNPH,1,1
CAC19950420F1021,SOSH,4,1
CAC19950420F1022,FTSP,1,1
CAC19950420F1022,SOSH,1,1
CAC19950420F1022,DAPO,2,1
CAC19950420F1022,DAPO,4,1
CAC19950420F1023,BFAL,4,1
CAC19950420F1024,CASL,4,1
CAC19950420F1025,RNPH,1,2
CAC19950420F1026,RNPH,1,1
CAC19950420F1026,CASL,2,1
CAC19950420F1026,FTSP,2,1
CAC19950420F1026,WEGU,2,1
CAC19950420F1027,UNBI,1,1
CAC19950420F1028,FTSP,1,1
CAC19950420F1028,RNPH,1,1
CAC19950420F1028,SOSH,1,4
CAC19950420F1028,UNSH,1,1
CAC19950420F1028,NOFU,2,1
CAC19950420F1030,BFAL,4,2
CAC19950420F1032,NOFU,1,1
CAC19950420F1033,FTSP,1,1
CAC19950420F1033,POJA,1,1
CAC19950420F1034,UNPH,1,9
CAC19950420F1036,COLO,1,1
CAC19950420F1036,REPH,2,1
CAC19950420F1037,NOFU,1,1
CAC19950420F1037,PFSH,2,1
CAC19950420F1037,RNPH,2,18
CAC19950420F1037,SOSH,2,35
CAC19950420F1037,PFSH,3,1
CAC19950420F1037,POJA,3,1
CAC19950420F1037,UNSH,3,1
CAC19950420F1038,FTSP,1,2
CAC19950420F1038,PFSH,1,1
CAC19950420F1038,REPH,1,2
CAC19950420F1038,RNPH,2,13
CAC19950420F1038,SOSH,4,30
